,sentence_id,word_id,word,TRT,relFix
573,62,2,васильевну,736,0.3112050739957717
574,62,3,было,0,0.0
575,62,4,написано,484,0.20465116279069767
576,62,5,заявление,254,0.10739957716701903
577,62,6,в,0,0.0
578,62,7,полицию,92,0.03890063424947146
579,63,0,что,658,0.18395303326810175
580,63,1,ты,0,0.0
581,63,2,хочешь,333,0.09309477215543752
582,63,3,чтобы,507,0.1417388873357562
583,63,4,тебе,560,0.15655577299412915
584,63,5,повторили,371,0.10371819960861056
585,63,6,вопрос,587,0.16410399776348897
586,63,7,или,482,0.13474979032708975
587,63,8,ответ,79,0.02208554654738608
588,64,0,но,876,0.19562304600267977
589,64,1,четыре,1217,0.2717731129968736
590,64,2,года,149,0.03327378293881197
591,64,3,я,58,0.012952210808396605
592,64,4,не,852,0.19026351049575704
593,64,5,мог,151,0.033720410897722194
594,64,6,себя,528,0.11790978115230014
595,64,7,заставить,478,0.10674408217954444
596,64,8,сделать,169,0.037740062527914245
597,64,9,это,0,0.0
598,65,0,педагог,659,0.34757383966244726
599,65,1,предъявляет,438,0.2310126582278481
600,65,2,одинаковые,309,0.1629746835443038
601,65,3,требования,417,0.2199367088607595
602,65,4,ко,0,0.0
603,65,5,всем,73,0.03850210970464135
604,66,0,они,522,0.2084664536741214
605,66,1,не,0,0.0
606,66,2,ели,354,0.1413738019169329
607,66,3,целый,372,0.1485623003194888
608,66,4,день,182,0.07268370607028754
609,66,5,несчастные,381,0.15215654952076677
610,66,6,дети,0,0.0
611,66,7,и,125,0.04992012779552716
612,66,8,были,487,0.1944888178913738
613,66,9,очень,0,0.0
614,66,10,голодны,81,0.032348242811501594
615,67,0,на,558,0.20327868852459016
616,67,1,массаже,158,0.0575591985428051
617,67,2,тело,574,0.20910746812386158
618,67,3,расслабляется,922,0.33588342440801455
619,67,4,и,84,0.030601092896174863
620,67,5,исчезает,327,0.11912568306010929
621,67,6,напряжение,122,0.044444444444444446
622,67,7,в,0,0.0
623,67,8,мышцах,0,0.0
624,68,0,стала,389,0.08153426954516872
625,68,1,стабильнее,933,0.19555648710962062
626,68,2,экономическая,1028,0.2154684552504716
627,68,3,и,0,0.0
628,68,4,политическая,1020,0.2137916579333473
629,68,5,обстановка,387,0.08111507021588765
